Candidate ID|Office ID|Election ID|Office Name|Allowed Votes|Candidate First Name|Candidate Last Name|Candidate Credentials|Candidate Bio
6539|2620|1052|Secretary|1|Jacqueline|Spencer||A seasoned journalist and storyteller, this individual has spent their career shining a light on important issues and giving voice to the voiceless. Whether it's reporting from conflict zones around the world or uncovering corruption and injustice in their own community, they have demonstrated a fearless commitment to truth and integrity in journalism. Their dedication to holding power to account and amplifying marginalized voices has earned them recognition as a trusted and respected journalist.
6540|2621|1053|Vice President|2|Katherine|Bailey||
6541|2622|1054|Treasurer|1|Eric|Butler||
6542|2622|1054|Treasurer|1|Mark|Johnson|MSL|
6543|2622|1054|Treasurer|1|Peter|Nichols|EdD|
6544|2623|1054|Secretary|1|Laura|Wells|MDiv|
6545|2623|1054|Secretary|1|Crystal|Black||
6546|2623|1054|Secretary|1|Mildred|Brown|DVM|
6547|2624|1055|Secretary|1|Frances|Gibson||
6548|2624|1055|Secretary|1|Joshua|Perez|DC|
6549|2624|1055|Secretary|1|Anthony|Sanchez||
6550|2624|1055|Secretary|1|James|Hoffman||
6551|2625|1056|Vice President|2|Cynthia|Evans|OD|
6552|2626|1056|Secretary|1|Ronald|Gray||
6553|2626|1056|Secretary|1|Kathleen|Ross|DPT|
6554|2626|1056|Secretary|1|Dennis|Richards||
6555|2626|1056|Secretary|1|Teresa|Stephens||
6556|2627|1056|President|1|Tyler|Campbell|MPA|
6557|2627|1056|President|1|Michelle|Mcdonald|DDS|
6558|2627|1056|President|1|Alexander|Hawkins||
6559|2628|1056|Treasurer|1|Kevin|Mcdonald|MDiv|
6560|2628|1056|Treasurer|1|Jacob|Bryant|EdD|
6561|2629|1057|Treasurer|1|Diana|Bishop|MPhil|
6562|2629|1057|Treasurer|1|Kathleen|Mitchell||
6563|2630|1057|Vice President|1|Cheryl|Allen|DDS|An accomplished artist with a unique vision and a talent for storytelling, this individual has captivated audiences around the world with their creative work. From evocative paintings that explore the complexities of the human experience to thought-provoking installations that challenge conventional wisdom, they have established themselves as a leading voice in the art world. With a deep appreciation for beauty and a commitment to pushing artistic boundaries, they continue to inspire others with their creativity and passion.
6564|2630|1057|Vice President|1|Pamela|Kelley||
6565|2630|1057|Vice President|1|Jordan|Fisher|MEd|
6566|2631|1058|Treasurer|1|Samuel|Carroll||As a seasoned journalist, this individual has made a name for themselves by fearlessly pursuing truth and shedding light on pressing social and political issues. Their commitment to journalistic integrity and investigative reporting has earned them respect within the industry and sparked meaningful conversations that drive societal change.
6567|2631|1058|Treasurer|1|Joseph|Hayes||
6568|2631|1058|Treasurer|1|Raymond|Fields||
6569|2631|1058|Treasurer|1|Jesse|Wright||
6570|2632|1058|Vice President|2|Eric|Wells|DPT|
6571|2632|1058|Vice President|2|Janet|Grant||
6572|2632|1058|Vice President|2|Rachel|Burke||
6573|2632|1058|Vice President|2|Larry|White||
6574|2633|1059|Secretary|1|Angela|White||
6575|2634|1059|Treasurer|1|Donald|Lynch|MDiv|
6576|2635|1059|Vice President|2|Nicholas|Fuller|PhD|With a background in journalism and a passion for storytelling, this individual has dedicated their career to shining a light on important issues and amplifying the voices of those who are often overlooked. Through their work as a writer and reporter, they have challenged the status quo and sparked meaningful conversations about pressing social and political issues.
6577|2635|1059|Vice President|2|Michael|Williamson||
6578|2635|1059|Vice President|2|Kimberly|Hughes|MS|
6579|2635|1059|Vice President|2|Jesse|Meyer|PhD|
6580|2636|1060|Secretary|1|Maria|Peters|BA|
6581|2637|1060|Vice President|2|Ruth|Chapman|MPH|
6582|2637|1060|Vice President|2|Christopher|Morgan|MPH|
6583|2637|1060|Vice President|2|Donna|Burton|MS|
6584|2637|1060|Vice President|2|Stephen|Howell|DPT|
6585|2638|1060|President|1|Dylan|Day|DDS|
6586|2638|1060|President|1|Carl|Evans|EdD|
6587|2638|1060|President|1|Gary|Martinez|EdD|
6588|2638|1060|President|1|Karen|Gordon||
6589|2639|1060|Treasurer|1|Scott|Elliott|MPhil|
6590|2639|1060|Treasurer|1|Judith|Martin||
6591|2639|1060|Treasurer|1|Harold|Garcia||
6592|2639|1060|Treasurer|1|Willie|Larson||
6593|2640|1061|Treasurer|1|Kyle|Lopez||
6594|2640|1061|Treasurer|1|Joan|Evans||
6595|2640|1061|Treasurer|1|Louis|Wallace|DVM|
6596|2640|1061|Treasurer|1|Larry|Daniels||
6597|2641|1061|President|1|Kevin|Ross||
6598|2642|1062|Treasurer|1|Jessica|Brown|PharmD|This individual's journey in the field of social work has been marked by a steadfast dedication to serving vulnerable populations and advocating for social justice. Their tireless efforts to empower individuals and communities facing adversity have made a lasting impact, fostering positive change and resilience in the face of systemic challenges.
6599|2642|1062|Treasurer|1|Harry|Martin|MA|
6600|2642|1062|Treasurer|1|Brandon|Cook|MS|
6601|2643|1063|President|1|Deborah|Mason|MSW|
6602|2643|1063|President|1|Sharon|Griffin|MA|
6603|2643|1063|President|1|Timothy|Knight|DDS|
6604|2643|1063|President|1|Vicki|Henry|DC|
6605|2644|1063|Secretary|1|Steven|Day|MSW|
6606|2644|1063|Secretary|1|Michael|Sanders|DO|
6607|2644|1063|Secretary|1|Joyce|Chapman||
6608|2645|1063|Vice President|1|Elizabeth|Fisher||
6609|2645|1063|Vice President|1|Harry|Dixon||
6610|2646|1063|Treasurer|1|Pamela|Barnes||
6611|2646|1063|Treasurer|1|Gregory|Johnston|BA|
6612|2646|1063|Treasurer|1|Scott|Carlson||
6613|2646|1063|Treasurer|1|Alice|Fisher||
6614|2647|1064|President|1|Austin|Chapman|BSN|A tireless advocate for environmental conservation and sustainable development, this individual has dedicated their career to protecting our planet for future generations. Through their work in research, education, and advocacy, they have raised awareness about pressing environmental issues and mobilized communities to take action in defense of our natural world.
6615|2647|1064|President|1|Samuel|Palmer||
6616|2648|1065|Secretary|1|Larry|Fields||
6617|2649|1066|Secretary|1|Jason|Cole|MPA|With a passion for innovation and problem-solving, this individual brings a wealth of experience in research and development to every project undertaken. Their dedication to pushing boundaries and exploring new possibilities has led to groundbreaking advancements in various fields, earning them recognition as a visionary thinker and a leader in their industry.
6618|2649|1066|Secretary|1|Kyle|Wells||
6619|2650|1066|President|1|Amy|Oliver|DVM|A seasoned educator with a flair for curriculum development, this individual has spent years shaping the minds of future generations. Their commitment to fostering a love of learning and critical thinking skills among students has earned them accolades from colleagues and students alike, establishing them as a respected figure in the field of education.
6620|2651|1066|Treasurer|1|Steven|Wheeler||
6621|2651|1066|Treasurer|1|Jerry|Fields|RN|
6622|2652|1067|President|1|Jonathan|Henderson||
6623|2652|1067|President|1|Jeffrey|Ruiz|MSW|
6624|2653|1067|Vice President|2|Alexander|Long|DVM|
6625|2653|1067|Vice President|2|Brenda|Garrett||
6626|2653|1067|Vice President|2|Kyle|Young|BSN|
6627|2653|1067|Vice President|2|Sara|Matthews||
6628|2654|1067|Secretary|1|William|Taylor|MSL|
6629|2654|1067|Secretary|1|Martha|Young|MS|
6630|2655|1068|President|1|Benjamin|Ross|LLM|Armed with a background in healthcare and a commitment to improving patient outcomes, this individual has made significant contributions to the field of medical research. Their groundbreaking discoveries and innovative treatments have saved countless lives and paved the way for new advancements in the fight against disease.
6631|2655|1068|President|1|George|Rodriguez||
6632|2655|1068|President|1|Emma|Oliver|PharmD|With a background in environmental science and a passion for conservation, this individual has dedicated their career to protecting our planet for future generations. Through their research and advocacy work, they have raised awareness about the urgent need to address pressing environmental issues such as climate change and biodiversity loss. Their tireless efforts to promote sustainable practices and preserve natural habitats have made a significant impact on efforts to safeguard our planet's fragile ecosystems.
6633|2656|1068|Vice President|2|Vicki|Arnold||
6634|2656|1068|Vice President|2|Laurie|Gray|MSW|
6635|2656|1068|Vice President|2|Pamela|Jacobs|MPhil|
6636|2657|1068|Treasurer|1|Joshua|Howell||Armed with a background in healthcare and a commitment to improving patient outcomes, this individual has made significant contributions to the field of medical research. Their groundbreaking discoveries and innovative treatments have saved countless lives and paved the way for new advancements in the fight against disease.
6637|2657|1068|Treasurer|1|Tyler|Bell||
6638|2658|1068|Secretary|1|Kimberly|Dean||With a passion for innovation and a commitment to excellence, this individual has dedicated their career to pushing the boundaries of technology. Their pioneering work in the field of artificial intelligence has led to breakthroughs that have revolutionized industries ranging from healthcare to finance. With a relentless drive for problem-solving and a keen eye for detail, they continue to be at the forefront of cutting-edge research, shaping the future of technology for generations to come.
6639|2658|1068|Secretary|1|Rachel|Brooks|DVM|
6640|2659|1069|Treasurer|1|Joe|Harvey||A tireless advocate for environmental conservation and sustainable development, this individual has dedicated their career to protecting our planet for future generations. Through their work in research, education, and advocacy, they have raised awareness about pressing environmental issues and mobilized communities to take action in defense of our natural world.
6641|2659|1069|Treasurer|1|Justin|Hughes|MFA|
6642|2659|1069|Treasurer|1|Kathryn|Morgan||
6643|2660|1069|Secretary|1|Eric|Rice||
6644|2660|1069|Secretary|1|Patrick|Rice|JD|
6645|2661|1069|President|1|Zachary|Garza||
6646|2661|1069|President|1|Debra|Martinez|MPH|A dedicated advocate for social justice and equality, this individual has spent their career working tirelessly to empower marginalized communities and promote positive change. Through their work in grassroots organizing and policy advocacy, they have made significant strides towards creating a more inclusive and equitable society for all.
6647|2662|1070|Vice President|2|Ronald|Burns||
6648|2662|1070|Vice President|2|Dennis|Medina|MSc|With a background in environmental science and a passion for conservation, this individual has dedicated their career to protecting our planet for future generations. Through their research and advocacy work, they have raised awareness about the urgent need to address pressing environmental issues such as climate change and biodiversity loss. Their tireless efforts to promote sustainable practices and preserve natural habitats have made a significant impact on efforts to safeguard our planet's fragile ecosystems.
6649|2662|1070|Vice President|2|Cheryl|Lawrence|MSW|
6650|2663|1070|President|1|Louis|Kelley||
6651|2663|1070|President|1|Bryan|Perkins||
6652|2663|1070|President|1|John|Hernandez|BSN|
6653|2663|1070|President|1|Angela|Thomas|MSL|
6654|2664|1070|Secretary|1|Shirley|Riley||
6655|2664|1070|Secretary|1|Alan|Payne|PhD|
6656|2665|1070|Treasurer|1|Michelle|Fox||
6657|2665|1070|Treasurer|1|Janet|Johnson|MSW|
6658|2666|1071|President|1|Rachel|Butler|PsyD|
6659|2666|1071|President|1|Diana|Knight||
6660|2666|1071|President|1|Lisa|Franklin|LLM|
6661|2667|1071|Vice President|2|Nancy|Armstrong|BSN|
6662|2667|1071|Vice President|2|Sean|Harris|PsyD|
6663|2668|1071|Treasurer|1|Sean|Scott|PsyD|
6664|2668|1071|Treasurer|1|Kenneth|Bishop||
6665|2669|1072|Secretary|1|Brandon|Robinson|MS|
6666|2670|1072|Vice President|1|Brandon|Stewart||
6667|2671|1073|President|1|Brian|Day|MSL|
6668|2672|1073|Vice President|2|Ronald|Roberts|DDS|
6669|2673|1073|Secretary|1|Gabriel|Hunt|MDiv|
6670|2674|1074|Treasurer|1|Kimberly|Ryan|JD|
6671|2675|1075|Secretary|1|Brenda|Reynolds|MPH|
6672|2675|1075|Secretary|1|Sarah|Hanson||
6673|2676|1075|President|1|Brandon|Nelson||
6674|2676|1075|President|1|Patrick|Wood||
6675|2676|1075|President|1|Janet|Moreno||
6676|2677|1075|Treasurer|1|Martha|Smith|PhD|
6677|2678|1075|Vice President|2|Stephanie|Powell||
6678|2678|1075|Vice President|2|Mark|Allen|DO|
6679|2678|1075|Vice President|2|Matthew|Payne||
6680|2679|1076|Secretary|1|George|Meyer|BSc|
6681|2679|1076|Secretary|1|Linda|Jackson|PharmD|
6682|2679|1076|Secretary|1|Jean|Palmer|PsyD|
6683|2680|1076|Vice President|2|Gary|Bowman||
